From Date;To Date;Station;PM2.5;NO;NO2;NOx;CO;Ozone;RF;RF;RF;RF;TOT-RF;
24-03-2022 00:00;25-03-2022 00:00;vikas_sadan;85.46;7.15;15.78;22.21;1.52;26.84;0;0;0;0;0;
25-03-2022 00:00;26-03-2022 00:00;vikas_sadan;93.82;7.27;15.93;21.99;0.94;64.74;0;0;0;0;0;
26-03-2022 00:00;27-03-2022 00:00;vikas_sadan;84.76;7.11;16.11;22.08;0.83;49.6;0;0;0;0;0;
27-03-2022 00:00;28-03-2022 00:00;vikas_sadan;83.27;7.08;16.03;22.16;1.11;64.67;0;0;0;0;0;
28-03-2022 00:00;29-03-2022 00:00;vikas_sadan;0;7;16;24;0.14;0;0;0;0;0;0;
29-03-2022 00:00;30-03-2022 00:00;vikas_sadan;90.95;7.14;15.87;22.62;1.2;54.55;0;0;0;0;0;
30-03-2022 00:00;31-03-2022 00:00;vikas_sadan;137.55;7.19;16.11;22.24;1.69;56.15;0;0;0;0;0;
31-03-2022 00:00;01-04-2022 00:00;vikas_sadan;116.76;7.15;16.15;22.07;1.41;70.21;0;0;0;0;0;
01-04-2022 00:00;02-04-2022 00:00;vikas_sadan;84.32;7.15;15.92;22.03;0.88;68.23;0;0;0;0;0;
02-04-2022 00:00;03-04-2022 00:00;vikas_sadan;102.66;7.09;16.04;21.78;1.3;50.95;0;0;0;0;0;
03-04-2022 00:00;04-04-2022 00:00;vikas_sadan;71.85;7.22;16.33;22.04;1.21;50.16;0;0;0;0;0;
04-04-2022 00:00;05-04-2022 00:00;vikas_sadan;39.42;7.16;15.71;22.39;0.99;49.48;0;0;0;0;0;
05-04-2022 00:00;06-04-2022 00:00;vikas_sadan;63.69;6.55;16.04;22.14;1.58;25.45;0;0;0;0;0;
06-04-2022 00:00;07-04-2022 00:00;vikas_sadan;68.18;5.88;16.03;21.84;1.18;10.11;0;0;0;0;0;
07-04-2022 00:00;08-04-2022 00:00;vikas_sadan;95.77;5.94;16.09;22.02;1.71;9.51;0;0;0;0;0;
08-04-2022 00:00;09-04-2022 00:00;vikas_sadan;134.43;5.54;16.12;22.35;2;8.55;0;0;0;0;0;
09-04-2022 00:00;10-04-2022 00:00;vikas_sadan;128.28;4.98;16.17;22.24;1.03;8.81;0;0;0;0;0;
10-04-2022 00:00;11-04-2022 00:00;vikas_sadan;172.33;5;16;22.43;0.92;5.76;0;0;0;0;0;
11-04-2022 00:00;12-04-2022 00:00;vikas_sadan;83.07;5.04;16.09;22.07;1.09;6.48;0;0;0;0;0;
12-04-2022 00:00;13-04-2022 00:00;vikas_sadan;50.64;5.23;14.55;20.64;1.06;7.66;0;0;0;0;0;
13-04-2022 00:00;14-04-2022 00:00;vikas_sadan;108.92;5.53;8.14;15.04;0.58;41.97;0;0;0;0;0;
14-04-2022 00:00;15-04-2022 00:00;vikas_sadan;173.64;5.23;7.75;14.06;0.45;41.15;0;0;0;0;0;
15-04-2022 00:00;16-04-2022 00:00;vikas_sadan;99.16;6.97;9.58;18.44;0.57;25.49;0;0;0;0;0;
16-04-2022 00:00;17-04-2022 00:00;vikas_sadan;115.59;5.97;8.76;15.68;1.04;11.64;0;0;0;0;0;
17-04-2022 00:00;18-04-2022 00:00;vikas_sadan;124.91;7.12;10.12;18.25;1.3;17.1;0;0;0;0;0;
18-04-2022 00:00;19-04-2022 00:00;vikas_sadan;113.9;6.38;8.99;16.7;1.13;25.16;0;0;0;0;0;
19-04-2022 00:00;20-04-2022 00:00;vikas_sadan;115.39;6.26;8.74;16.89;0.57;10.39;0;0;0;0;0;
20-04-2022 00:00;21-04-2022 00:00;vikas_sadan;51.56;5.62;8.25;15.05;0.83;27.66;0;0;0;0;0;
21-04-2022 00:00;22-04-2022 00:00;vikas_sadan;111.31;7.13;9.81;18.53;0.76;41.12;0;0;0;0;0;
22-04-2022 00:00;23-04-2022 00:00;vikas_sadan;109.29;7.19;9.9;18.26;0.88;29.23;0;0;0;0;0;
23-04-2022 00:00;24-04-2022 00:00;vikas_sadan;117.88;5.65;8.07;15.26;1.28;43.28;0;0;0;0;0;
24-04-2022 00:00;25-04-2022 00:00;vikas_sadan;132.49;7.39;10.17;19.05;1.01;24.39;0;0;0;0;0;
25-04-2022 00:00;26-04-2022 00:00;vikas_sadan;128.17;7.73;10.69;19.61;1.01;25.33;0;0;0;0;0;
26-04-2022 00:00;27-04-2022 00:00;vikas_sadan;133.74;5.59;8.32;15.19;1.04;11.49;0;0;0;0;0;
27-04-2022 00:00;28-04-2022 00:00;vikas_sadan;167.53;7.41;10.18;19.12;0.93;16.03;0;0;0;0;0;
28-04-2022 00:00;29-04-2022 00:00;vikas_sadan;166.63;5.58;8.4;15.3;1.23;12.56;0;0;0;0;0;
29-04-2022 00:00;30-04-2022 00:00;vikas_sadan;126.59;6.17;8.86;16.35;0.63;5.68;0;0;0;0;0;
30-04-2022 00:00;01-05-2022 00:00;vikas_sadan;118.76;6.13;8.7;16.02;0.88;4.04;0;0;0;0;0;
01-05-2022 00:00;02-05-2022 00:00;vikas_sadan;122.73;6.54;9.35;17.23;0.57;9.84;0;0;0;0;0;
02-05-2022 00:00;03-05-2022 00:00;vikas_sadan;98.4;6.78;9.29;17.85;0.47;27.22;0;0;0;0;0;
03-05-2022 00:00;04-05-2022 00:00;vikas_sadan;195.09;5.5;7.86;14.64;0.64;42.89;0;0;0;0;0;
04-05-2022 00:00;05-05-2022 00:00;vikas_sadan;210.49;6.44;9.05;17.09;0.69;36.68;0.01;0.01;0.01;0.01;1;
05-05-2022 00:00;06-05-2022 00:00;vikas_sadan;196.75;4.97;7.53;13.52;1.1;47.86;0;0;0;0;0;
06-05-2022 00:00;07-05-2022 00:00;vikas_sadan;194.49;5.27;7.86;14.15;0.75;44.66;0.02;0.02;0.02;0.02;1;
07-05-2022 00:00;08-05-2022 00:00;vikas_sadan;122.34;6.31;9.07;16.75;0.8;36.04;0;0;0;0;0;
08-05-2022 00:00;09-05-2022 00:00;vikas_sadan;132.95;6.28;9.04;16.55;0.56;35.93;0;0;0;0;0;
09-05-2022 00:00;10-05-2022 00:00;vikas_sadan;118.48;6.65;9.17;17.52;0.66;31.37;0;0;0;0;0;
10-05-2022 00:00;11-05-2022 00:00;vikas_sadan;58.37;6.63;9.38;17.29;0.86;30.61;0;0;0;0;0;
11-05-2022 00:00;12-05-2022 00:00;vikas_sadan;38.55;6.66;9.54;18.27;1.04;33.55;0;0;0;0;0;
12-05-2022 00:00;13-05-2022 00:00;vikas_sadan;60.39;5.7;8.26;14.93;0.76;42.96;0;0;0;0;0;
13-05-2022 00:00;14-05-2022 00:00;vikas_sadan;57.33;6.57;9.37;17.14;0.95;33.76;0;0;0;0;0;
14-05-2022 00:00;15-05-2022 00:00;vikas_sadan;56.38;6.36;9.03;16.77;0.93;35.69;0;0;0;0;0;
15-05-2022 00:00;16-05-2022 00:00;vikas_sadan;92.22;6.38;9.01;16.72;0.77;35.3;0;0;0;0;0;
16-05-2022 00:00;17-05-2022 00:00;vikas_sadan;174.54;12.07;12.79;16.74;0.45;39.29;0;0;0;0;0;
17-05-2022 00:00;18-05-2022 00:00;vikas_sadan;50.19;13.33;10.88;19.61;0.58;42.04;0;0;0;0;0;
18-05-2022 00:00;19-05-2022 00:00;vikas_sadan;30.27;13.97;11.74;18.46;0.56;44.42;0;0;0;0;0.4;
19-05-2022 00:00;20-05-2022 00:00;vikas_sadan;39.66;11.64;8.4;23.73;0.72;35.25;0;0;0;0;0;
20-05-2022 00:00;21-05-2022 00:00;vikas_sadan;66.76;12.48;12.19;16.99;0.3;54.13;0;0;0;0;0.2;
21-05-2022 00:00;22-05-2022 00:00;vikas_sadan;50.75;12.34;12.36;16.94;0.36;55.43;0;0;0;0;0;
22-05-2022 00:00;23-05-2022 00:00;vikas_sadan;40.72;17.08;12.6;17.55;0.43;42.89;0;0;0;0;0;
23-05-2022 00:00;24-05-2022 00:00;vikas_sadan;37.66;14.69;9.83;23.25;0.65;35.15;0;0;0;0;0;
24-05-2022 00:00;25-05-2022 00:00;vikas_sadan;48.33;14.42;13.23;16.29;1.55;19.74;0;0;0;0;0.2;
25-05-2022 00:00;26-05-2022 00:00;vikas_sadan;61.77;14.53;13.18;15.88;0.53;50.81;0;0;0;0;0;
26-05-2022 00:00;27-05-2022 00:00;vikas_sadan;78.3;14;11.68;18.47;0.7;44.92;0;0;0;0;0;
27-05-2022 00:00;28-05-2022 00:00;vikas_sadan;93.61;13.59;11.3;19.11;0.59;43.44;0;0;0;0;0;
28-05-2022 00:00;29-05-2022 00:00;vikas_sadan;111.24;13.1;11.47;18.73;0.61;39.51;0;0;0;0;0;
29-05-2022 00:00;30-05-2022 00:00;vikas_sadan;119.35;13.62;11.92;18.57;0.2;39.56;0;0;0;0;0;
30-05-2022 00:00;31-05-2022 00:00;vikas_sadan;83.06;11.17;10.25;20.54;0.45;37.84;0;0;0;0;0;
31-05-2022 00:00;01-06-2022 00:00;vikas_sadan;112;13.04;11.84;18.49;0.65;41.89;0;0;0;0;0;
01-06-2022 00:00;02-06-2022 00:00;vikas_sadan;134.27;13.31;11.64;18.71;0.53;41.33;0;0;0;0;0.2;
02-06-2022 00:00;03-06-2022 00:00;vikas_sadan;99.57;12.96;11.63;18.5;0.76;41.02;0;0;0;0;0;
03-06-2022 00:00;04-06-2022 00:00;vikas_sadan;122.94;13.28;11.84;18.39;0.76;41.43;0;0;0;0;0;
04-06-2022 00:00;05-06-2022 00:00;vikas_sadan;108.52;13.01;11.58;18.72;0.71;29.32;0;0;0;0;0;
05-06-2022 00:00;06-06-2022 00:00;vikas_sadan;111.06;13.74;12.69;16.61;0.8;47.37;0;0;0;0;0;
06-06-2022 00:00;07-06-2022 00:00;vikas_sadan;106.41;13.15;11.72;18.62;0.77;41.34;0;0;0;0;0;
07-06-2022 00:00;08-06-2022 00:00;vikas_sadan;180.95;13.11;11.29;19.16;0.89;37.48;0;0;0;0;0;
08-06-2022 00:00;09-06-2022 00:00;vikas_sadan;158.64;12.92;11.06;19.59;0.89;37.04;0;0;0;0;0;
09-06-2022 00:00;10-06-2022 00:00;vikas_sadan;124.42;13.3;11.82;18.69;0.91;40.26;0;0;0;0;0;
10-06-2022 00:00;11-06-2022 00:00;vikas_sadan;159.65;12.96;11.81;18.66;2.2;41.57;0;0;0;0;0;
11-06-2022 00:00;12-06-2022 00:00;vikas_sadan;143.6;11.66;10.64;19.95;2.73;40.68;0;0;0;0;0;
12-06-2022 00:00;13-06-2022 00:00;vikas_sadan;137.58;15.11;13.24;16.08;0.28;45.38;0;0;0;0;0;
13-06-2022 00:00;14-06-2022 00:00;vikas_sadan;113.38;13.15;11.6;18.61;0.15;41.24;0;0;0;0;0;
14-06-2022 00:00;15-06-2022 00:00;vikas_sadan;101.78;13.43;11.64;18.58;0.2;40.27;0;0;0;0;0;
15-06-2022 00:00;16-06-2022 00:00;vikas_sadan;91.39;12.64;11.26;19.14;0.77;40.88;0;0;0;0;0;
16-06-2022 00:00;17-06-2022 00:00;vikas_sadan;96.03;13.31;11.68;18.49;0.79;40.39;0;0;0;0;0;
17-06-2022 00:00;18-06-2022 00:00;vikas_sadan;46.98;10.95;10.42;19.81;0.77;42.63;0.17;0.17;0.17;0.17;10;
18-06-2022 00:00;19-06-2022 00:00;vikas_sadan;33.25;13.27;11.7;18.53;0.46;41.04;0.08;0.08;0.08;0.08;7;
19-06-2022 00:00;20-06-2022 00:00;vikas_sadan;32.8;11.36;8.48;23.93;0.53;23.79;0.01;0.01;0.01;0.01;0.4;
20-06-2022 00:00;21-06-2022 00:00;vikas_sadan;48.27;13.17;11.66;18.61;0.63;41.51;0;0;0;0;0.4;
21-06-2022 00:00;22-06-2022 00:00;vikas_sadan;45.04;9.9;8.59;22.59;0.4;31.19;0;0;0;0;0.2;
22-06-2022 00:00;23-06-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
23-06-2022 00:00;24-06-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
24-06-2022 00:00;25-06-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
25-06-2022 00:00;26-06-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
26-06-2022 00:00;27-06-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
27-06-2022 00:00;28-06-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
28-06-2022 00:00;29-06-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
29-06-2022 00:00;30-06-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
30-06-2022 00:00;01-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
01-07-2022 00:00;02-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
02-07-2022 00:00;03-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
03-07-2022 00:00;04-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
04-07-2022 00:00;05-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
05-07-2022 00:00;06-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
06-07-2022 00:00;07-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
07-07-2022 00:00;08-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
08-07-2022 00:00;09-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
09-07-2022 00:00;10-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
10-07-2022 00:00;11-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
11-07-2022 00:00;12-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
12-07-2022 00:00;13-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
13-07-2022 00:00;14-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
14-07-2022 00:00;15-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
15-07-2022 00:00;16-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
16-07-2022 00:00;17-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
17-07-2022 00:00;18-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
18-07-2022 00:00;19-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
19-07-2022 00:00;20-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
20-07-2022 00:00;21-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
21-07-2022 00:00;22-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
22-07-2022 00:00;23-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
23-07-2022 00:00;24-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
24-07-2022 00:00;25-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
25-07-2022 00:00;26-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
26-07-2022 00:00;27-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
27-07-2022 00:00;28-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
28-07-2022 00:00;29-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
29-07-2022 00:00;30-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
30-07-2022 00:00;31-07-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
31-07-2022 00:00;01-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
01-08-2022 00:00;02-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
02-08-2022 00:00;03-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
03-08-2022 00:00;04-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
04-08-2022 00:00;05-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
05-08-2022 00:00;06-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
06-08-2022 00:00;07-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
07-08-2022 00:00;08-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
08-08-2022 00:00;09-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
09-08-2022 00:00;10-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
10-08-2022 00:00;11-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
11-08-2022 00:00;12-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
12-08-2022 00:00;13-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
13-08-2022 00:00;14-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
14-08-2022 00:00;15-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
15-08-2022 00:00;16-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
16-08-2022 00:00;17-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
17-08-2022 00:00;18-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
18-08-2022 00:00;19-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
19-08-2022 00:00;20-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
20-08-2022 00:00;21-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
21-08-2022 00:00;22-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
22-08-2022 00:00;23-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
23-08-2022 00:00;24-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
24-08-2022 00:00;25-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
25-08-2022 00:00;26-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
26-08-2022 00:00;27-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
27-08-2022 00:00;28-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
28-08-2022 00:00;29-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
29-08-2022 00:00;30-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
30-08-2022 00:00;31-08-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
31-08-2022 00:00;01-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
01-09-2022 00:00;02-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
02-09-2022 00:00;03-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
03-09-2022 00:00;04-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
04-09-2022 00:00;05-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
05-09-2022 00:00;06-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
06-09-2022 00:00;07-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
07-09-2022 00:00;08-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
08-09-2022 00:00;09-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
09-09-2022 00:00;10-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
10-09-2022 00:00;11-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
11-09-2022 00:00;12-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
12-09-2022 00:00;13-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
13-09-2022 00:00;14-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
14-09-2022 00:00;15-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
15-09-2022 00:00;16-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
16-09-2022 00:00;17-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
17-09-2022 00:00;18-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
18-09-2022 00:00;19-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
19-09-2022 00:00;20-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
20-09-2022 00:00;21-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
21-09-2022 00:00;22-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
22-09-2022 00:00;23-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
23-09-2022 00:00;24-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
24-09-2022 00:00;25-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
25-09-2022 00:00;26-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
26-09-2022 00:00;27-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
27-09-2022 00:00;28-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
28-09-2022 00:00;29-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
29-09-2022 00:00;30-09-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
30-09-2022 00:00;01-10-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
01-10-2022 00:00;02-10-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
02-10-2022 00:00;03-10-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
03-10-2022 00:00;04-10-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
04-10-2022 00:00;05-10-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
05-10-2022 00:00;06-10-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
06-10-2022 00:00;07-10-2022 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
07-10-2022 00:00;08-10-2022 00:00;vikas_sadan;43.27;17.4;19.67;29.58;1.03;22.45;0;0;0;0;0;
08-10-2022 00:00;09-10-2022 00:00;vikas_sadan;10.07;16.44;19.44;28.23;0.68;28.44;0.46;0.46;0.46;0.46;35.2;
09-10-2022 00:00;10-10-2022 00:00;vikas_sadan;13.8;22.84;17.49;33.6;2.14;23.3;0.01;0.01;0.01;0.01;0.2;
10-10-2022 00:00;11-10-2022 00:00;vikas_sadan;19.87;17.97;18.65;29.26;0.54;28.98;0.01;0.01;0.01;0.01;1.2;
11-10-2022 00:00;12-10-2022 00:00;vikas_sadan;28.72;16.65;19.52;28.93;0.69;28.92;0;0;0;0;0;
12-10-2022 00:00;13-10-2022 00:00;vikas_sadan;36.62;16.77;19.31;28.21;0.68;38.23;0;0;0;0;0;
13-10-2022 00:00;14-10-2022 00:00;vikas_sadan;50.93;19.7;18.67;31;1.09;29.9;0;0;0;0;0;
14-10-2022 00:00;15-10-2022 00:00;vikas_sadan;56.44;17.71;18.85;28.93;0.73;47.34;0;0;0;0;0;
15-10-2022 00:00;16-10-2022 00:00;vikas_sadan;75.43;18.56;18.24;29.6;0.87;28.24;0;0;0;0;0.2;
16-10-2022 00:00;17-10-2022 00:00;vikas_sadan;79.87;18.85;17.3;28.96;0.87;20.01;0;0;0;0;0;
17-10-2022 00:00;18-10-2022 00:00;vikas_sadan;89.79;22.04;21.01;31.09;0.98;22.71;0;0;0;0;0;
18-10-2022 00:00;19-10-2022 00:00;vikas_sadan;93.31;25.64;21.61;31.4;0.81;34.94;0;0;0;0;0;
19-10-2022 00:00;20-10-2022 00:00;vikas_sadan;90.58;25.3;21.15;31.54;0.68;11.13;0;0;0;0;0;
20-10-2022 00:00;21-10-2022 00:00;vikas_sadan;83.38;25.83;21.36;31.9;0.82;23.34;0;0;0;0;0;
21-10-2022 00:00;22-10-2022 00:00;vikas_sadan;98.92;22.75;21.95;28.57;0.55;12.24;0;0;0;0;0;
22-10-2022 00:00;23-10-2022 00:00;vikas_sadan;72.51;29.35;25.99;30.72;0.4;17.07;0;0;0;0;0;
23-10-2022 00:00;24-10-2022 00:00;vikas_sadan;96.35;29.29;26.28;30.85;0.4;19.71;0;0;0;0;0;
24-10-2022 00:00;25-10-2022 00:00;vikas_sadan;191.85;29.13;26.63;30.83;0.42;29.49;0;0;0;0;0;
25-10-2022 00:00;26-10-2022 00:00;vikas_sadan;126.85;31.33;28.65;34.61;0.41;30.02;0;0;0;0;0;
26-10-2022 00:00;27-10-2022 00:00;vikas_sadan;150.32;23.53;18.19;29.17;0.55;15.55;0;0;0;0;0;
27-10-2022 00:00;28-10-2022 00:00;vikas_sadan;218.39;19.35;15.76;32.24;0.48;9.71;0;0;0;0;0;
28-10-2022 00:00;29-10-2022 00:00;vikas_sadan;171.2;22.12;13.63;33.11;0.75;28.92;0;0;0;0;0;
29-10-2022 00:00;30-10-2022 00:00;vikas_sadan;156.17;17.77;14.07;34.11;0.72;20.15;0;0;0;0;0;
30-10-2022 00:00;31-10-2022 00:00;vikas_sadan;130.38;17.7;13.92;34.29;0.61;19.78;0;0;0;0;0;
31-10-2022 00:00;01-11-2022 00:00;vikas_sadan;164.17;18.08;13.91;34.2;0.81;6.58;0;0;0;0;0;
01-11-2022 00:00;02-11-2022 00:00;vikas_sadan;153.06;17.58;14.01;33.95;0.7;11.66;0;0;0;0;0;
02-11-2022 00:00;03-11-2022 00:00;vikas_sadan;135.67;17.89;14.15;33.89;1.05;22.48;0;0;0;0;0;
03-11-2022 00:00;04-11-2022 00:00;vikas_sadan;311.27;17.61;13.94;34.18;1.07;6.19;0;0;0;0;0;
04-11-2022 00:00;05-11-2022 00:00;vikas_sadan;275.59;26.74;18.41;43.63;0.79;6.87;0;0;0;0;0;
05-11-2022 00:00;06-11-2022 00:00;vikas_sadan;132.97;23.98;15.79;38.28;0.56;22.46;0;0;0;0;0;
06-11-2022 00:00;07-11-2022 00:00;vikas_sadan;108.45;27.58;17.74;40.55;0.67;21.18;0;0;0;0;0;
07-11-2022 00:00;08-11-2022 00:00;vikas_sadan;117.9;26.35;17.7;41.37;1.42;16.45;0;0;0;0;0;
08-11-2022 00:00;09-11-2022 00:00;vikas_sadan;109.19;22.63;15.08;38.05;1.15;36.68;0;0;0;0;0;
09-11-2022 00:00;10-11-2022 00:00;vikas_sadan;66.83;22.44;14.73;36.8;1.38;31.4;0;0;0;0;0;
10-11-2022 00:00;11-11-2022 00:00;vikas_sadan;112.74;22.54;15.03;37.5;0.91;30.55;0;0;0;0;0;
11-11-2022 00:00;12-11-2022 00:00;vikas_sadan;197.69;22.53;15.05;37.52;1;30.48;0;0;0;0;0;
