From Date;To Date;Station;PM2.5;PM10;NO;NO2;NOx;CO;Ozone;CO2;RF
28-07-2022 00:00;29-07-2022 00:00;NISE;21.8;43.83;32.81;30.57;38.62;0.68;24.51;0;0
29-07-2022 00:00;30-07-2022 00:00;NISE;20.4;30.24;6.55;25.7;32.24;0.66;24.8;0;0
30-07-2022 00:00;31-07-2022 00:00;NISE;14.97;32.96;25.54;34.97;35.35;0.62;20.89;0;0
31-07-2022 00:00;01-08-2022 00:00;NISE;22.88;48.93;6.12;22.9;29.03;0.63;30.72;0;30.86
01-08-2022 00:00;02-08-2022 00:00;NISE;22.46;50.33;7.45;23.82;31.27;0.63;27.06;0;0
02-08-2022 00:00;03-08-2022 00:00;NISE;31.93;62.47;10.26;24.16;34.42;0.58;36.88;0;0
03-08-2022 00:00;04-08-2022 00:00;NISE;41.65;82.9;7.24;26.32;33.56;0.66;47.41;0;0
04-08-2022 00:00;05-08-2022 00:00;NISE;38.19;61.73;5.78;22.21;27.99;0.65;36.28;0;0
05-08-2022 00:00;06-08-2022 00:00;NISE;27.09;42.55;5.74;20.14;25.88;0.64;27.18;0;0
06-08-2022 00:00;07-08-2022 00:00;NISE;35.33;53;5.38;20.74;26.12;0.68;33.78;0;0
07-08-2022 00:00;08-08-2022 00:00;NISE;30.37;52.17;5.66;19.7;25.36;0.61;23.51;0;0
08-08-2022 00:00;09-08-2022 00:00;NISE;34.19;55.5;5.65;20.04;25.69;0.63;40.02;0;0
09-08-2022 00:00;10-08-2022 00:00;NISE;33.35;58.85;5.67;20.84;26.5;0.64;33.58;0;0
10-08-2022 00:00;11-08-2022 00:00;NISE;22.71;41.18;5.38;19.02;24.39;0.58;36.11;0;0
11-08-2022 00:00;12-08-2022 00:00;NISE;17.12;40.13;5.17;19.33;24.51;0.59;30.88;0;0
12-08-2022 00:00;13-08-2022 00:00;NISE;22.9;47.97;6.36;16.81;23.17;0.53;38.97;0;0
13-08-2022 00:00;14-08-2022 00:00;NISE;21.77;35.27;6.69;16.05;22.74;0.54;37.27;0;0
14-08-2022 00:00;15-08-2022 00:00;NISE;24.56;43.79;10.17;18.15;28.31;0.54;24.77;0;0
15-08-2022 00:00;16-08-2022 00:00;NISE;17.69;33.12;10.18;18.49;28.68;0.52;26.51;0;0
16-08-2022 00:00;17-08-2022 00:00;NISE;20.82;42.01;11.02;17.17;28.19;0.43;34.11;0;0
17-08-2022 00:00;18-08-2022 00:00;NISE;14.17;24.6;8.43;16.14;24.57;0.41;29.68;0;0
18-08-2022 00:00;19-08-2022 00:00;NISE;25.28;44.04;10.54;18.07;28.62;0.41;27.57;0;0
19-08-2022 00:00;20-08-2022 00:00;NISE;20.86;44.94;14.1;19.11;33.21;0.33;36.68;0;0
20-08-2022 00:00;21-08-2022 00:00;NISE;32.97;69.52;15.46;20.93;36.39;0.41;33.71;0;0
21-08-2022 00:00;22-08-2022 00:00;NISE;48.16;99.56;16.01;21.73;37.74;0.47;38.59;0;0
22-08-2022 00:00;23-08-2022 00:00;NISE;36.41;73.41;14.64;19.98;34.62;0.43;37.96;0;0
23-08-2022 00:00;24-08-2022 00:00;NISE;23.76;43.22;13.54;16.87;30.41;0.36;47.89;0;0
24-08-2022 00:00;25-08-2022 00:00;NISE;23.21;42.61;16.49;18.61;35.11;0.37;36.93;0;0
25-08-2022 00:00;26-08-2022 00:00;NISE;26.16;54.17;14.53;19.22;33.75;0.37;34.16;0;0
26-08-2022 00:00;27-08-2022 00:00;NISE;31.71;74.62;15.08;19.93;35.01;0.37;41.93;0;0
27-08-2022 00:00;28-08-2022 00:00;NISE;33.96;91.06;16.23;19.57;35.79;0.35;39.2;0;0
28-08-2022 00:00;29-08-2022 00:00;NISE;40.89;117.55;15.21;19.81;35.01;0.36;36.01;0;0
29-08-2022 00:00;30-08-2022 00:00;NISE;48.38;119.67;15.92;20.47;36.38;0.37;46.95;0;0
30-08-2022 00:00;31-08-2022 00:00;NISE;44.99;85.37;15.23;22.06;37.29;0.38;43.87;0;0
31-08-2022 00:00;01-09-2022 00:00;NISE;46.31;106.19;13.4;22.55;35.95;0.34;38.77;0;0
01-09-2022 00:00;02-09-2022 00:00;NISE;48.45;111.67;13.21;23.42;36.63;0.34;44.41;0;0
02-09-2022 00:00;03-09-2022 00:00;NISE;43.63;96.89;11.19;21.55;32.75;0.31;50.64;0;0
03-09-2022 00:00;04-09-2022 00:00;NISE;29.94;74.94;9.17;19.56;28.73;0.26;35.46;0;0
04-09-2022 00:00;05-09-2022 00:00;NISE;25.17;61.57;8.06;17.71;25.77;0.23;41.87;0;0
05-09-2022 00:00;06-09-2022 00:00;NISE;28.23;74.88;8.06;19.6;27.66;0.27;40.59;0;0
06-09-2022 00:00;07-09-2022 00:00;NISE;42.47;96.99;9.16;22.48;31.64;0.36;43.79;0;0
07-09-2022 00:00;08-09-2022 00:00;NISE;48.18;105;10.09;22.3;32.39;0.41;48.75;0;0
08-09-2022 00:00;09-09-2022 00:00;NISE;68.25;131.16;8.66;21.35;30.01;0.45;61.27;0;0
09-09-2022 00:00;10-09-2022 00:00;NISE;58.7;107;8.09;17.6;25.69;0.35;56.12;0;0
10-09-2022 00:00;11-09-2022 00:00;NISE;45.67;73.19;8.65;17.69;26.34;0.32;47.5;0;0
11-09-2022 00:00;12-09-2022 00:00;NISE;31.79;56.24;9.67;17.78;27.45;0.32;44.99;0;0
12-09-2022 00:00;13-09-2022 00:00;NISE;23.82;51.14;7.88;17.37;25.25;0.27;46.28;0;0
13-09-2022 00:00;14-09-2022 00:00;NISE;13.02;29.36;32.96;23.34;31.58;0.28;35.78;0;0
14-09-2022 00:00;15-09-2022 00:00;NISE;15.38;34.28;14.04;18.45;28.26;0.24;34.82;0;0
15-09-2022 00:00;16-09-2022 00:00;NISE;15.72;26.09;16.64;21.46;27.66;0.27;28.74;0;0
16-09-2022 00:00;17-09-2022 00:00;NISE;1.6;9.96;49.48;28.23;28.52;0.24;17.94;0;0
17-09-2022 00:00;18-09-2022 00:00;NISE;44.36;98.29;9.05;20.17;29.22;0.34;54.6;0;0
18-09-2022 00:00;19-09-2022 00:00;NISE;48.93;99.18;9.91;21.55;31.47;0.38;45.26;0;0
19-09-2022 00:00;20-09-2022 00:00;NISE;75.15;139.1;10.28;25.33;35.61;0.68;19.3;0;0
20-09-2022 00:00;21-09-2022 00:00;NISE;44.95;75.95;8.42;20.57;28.99;0.41;41.9;0;0
21-09-2022 00:00;22-09-2022 00:00;NISE;35.85;70.13;31.71;27.38;35.94;0.42;29.87;0;0
22-09-2022 00:00;23-09-2022 00:00;NISE;12.63;29.7;68.63;35.52;40.41;0.36;21.17;0;0
23-09-2022 00:00;24-09-2022 00:00;NISE;0;2.94;60.45;33.11;40.56;0.46;32.54;0;0
24-09-2022 00:00;25-09-2022 00:00;NISE;15.93;22.87;6.11;16.2;22.31;0.61;32.57;0;0
25-09-2022 00:00;26-09-2022 00:00;NISE;13.26;25.55;34.31;22.74;28.13;1.48;32.66;0;0
26-09-2022 00:00;27-09-2022 00:00;NISE;36.68;64.44;9.63;20.63;30.26;1.79;45.62;0;0
27-09-2022 00:00;28-09-2022 00:00;NISE;19.89;51.82;28.63;24.46;35.81;1.49;33.77;0;0
28-09-2022 00:00;29-09-2022 00:00;NISE;37.95;91.19;7.88;20.54;28.42;1.43;39.15;0;0
29-09-2022 00:00;30-09-2022 00:00;NISE;35.46;75.39;22.89;24.49;38.71;1.62;48.26;0;0
30-09-2022 00:00;01-10-2022 00:00;NISE;66.4;125.85;8.43;21.48;29.91;1.56;48.35;0;0
01-10-2022 00:00;02-10-2022 00:00;NISE;69.1;132.78;17.2;25.08;36.59;1.67;47.27;0;0
02-10-2022 00:00;03-10-2022 00:00;NISE;60.74;121.88;6.73;20.67;27.41;1.45;52.31;0;0
03-10-2022 00:00;04-10-2022 00:00;NISE;40.7;90.65;26.78;25.92;28.96;1.27;45.23;0;0
04-10-2022 00:00;05-10-2022 00:00;NISE;53.89;109.97;41.54;31.12;33.89;1.45;51.43;0;0
05-10-2022 00:00;06-10-2022 00:00;NISE;54.23;101.99;26.16;26.3;37.3;1.62;54.69;0;0
06-10-2022 00:00;07-10-2022 00:00;NISE;5;5.9;59.77;27.12;58.77;1.21;40.18;0;0
07-10-2022 00:00;08-10-2022 00:00;NISE;6.8;5.77;11.67;19.13;30.85;1.52;17.69;0;0
08-10-2022 00:00;09-10-2022 00:00;NISE;0;0;42.21;23.88;29.47;1.4;25.22;0;0
09-10-2022 00:00;10-10-2022 00:00;NISE;0;0;0;0;0;0;0;0;0
10-10-2022 00:00;11-10-2022 00:00;NISE;0;0;72.15;33.82;58.63;1.61;12.07;0;0
11-10-2022 00:00;12-10-2022 00:00;NISE;16.06;33.41;14.65;18.67;22.38;1.57;31.08;0;0
12-10-2022 00:00;13-10-2022 00:00;NISE;46.57;85.09;6.94;21.87;28.82;1.73;45.37;0;0
13-10-2022 00:00;14-10-2022 00:00;NISE;49.89;99.37;5.64;22.34;27.98;1.65;45.01;0;0
14-10-2022 00:00;15-10-2022 00:00;NISE;60.01;122.41;4.97;22.92;27.89;1.69;57.84;0;0
15-10-2022 00:00;16-10-2022 00:00;NISE;0;0;0;0;0;0;0;0;0
16-10-2022 00:00;17-10-2022 00:00;NISE;0;0;0;0;0;0;0;0;0
17-10-2022 00:00;18-10-2022 00:00;NISE;28.2;127.5;75.81;28.9;46.26;1.6;60.66;0;0
18-10-2022 00:00;19-10-2022 00:00;NISE;71.52;121.56;71.4;32.88;61.83;1;41.03;0;0
19-10-2022 00:00;20-10-2022 00:00;NISE;48.73;84.61;6.46;19.88;26.35;1.25;41.58;0;0
20-10-2022 00:00;21-10-2022 00:00;NISE;57.71;105.4;7.67;21.49;29.16;1.3;41.3;0;0
21-10-2022 00:00;22-10-2022 00:00;NISE;64.54;111.29;13.74;24.25;30.95;1.51;48.72;0;0
22-10-2022 00:00;23-10-2022 00:00;NISE;52.04;88.65;38.49;30.32;42.12;1.58;41.32;0;0
23-10-2022 00:00;24-10-2022 00:00;NISE;56.9;108.77;22.76;25.29;38.52;1.53;54.26;0;0
24-10-2022 00:00;25-10-2022 00:00;NISE;117.45;167.61;11.7;23.63;31.62;1.63;61.94;0;0
25-10-2022 00:00;26-10-2022 00:00;NISE;139.75;185.63;11.75;20.39;26.46;1.35;56.89;0;0
26-10-2022 00:00;27-10-2022 00:00;NISE;104.84;152.35;29.97;24.44;34.58;1.92;42.39;0;0
27-10-2022 00:00;28-10-2022 00:00;NISE;133.25;184.92;4.06;20.7;24.76;3.14;26.37;0;0
28-10-2022 00:00;29-10-2022 00:00;NISE;153.23;224.95;5.87;22.72;28.58;2.04;40.89;0;0
29-10-2022 00:00;30-10-2022 00:00;NISE;191.28;280.38;4.44;21.69;26.13;0.6;21.68;0;0
30-10-2022 00:00;31-10-2022 00:00;NISE;150.63;222.94;20.67;24.91;27.82;0.46;20.24;0;0
31-10-2022 00:00;01-11-2022 00:00;NISE;223.19;326.77;11.51;30.55;42.23;0.71;33.67;0;0
01-11-2022 00:00;02-11-2022 00:00;NISE;200.57;283.31;16.64;31.79;43.93;1;43.65;0;0
02-11-2022 00:00;03-11-2022 00:00;NISE;174.74;281.42;10.58;32.61;43.21;0.95;43.74;0;0
03-11-2022 00:00;04-11-2022 00:00;NISE;416.91;542.71;6.26;35.79;42.05;1.42;39.6;0;0
04-11-2022 00:00;05-11-2022 00:00;NISE;309.4;399.87;6.82;29.29;36.12;1.12;56.2;0;0
05-11-2022 00:00;06-11-2022 00:00;NISE;139.75;223.38;6.29;23.4;30.01;0.94;58.96;0;0
06-11-2022 00:00;07-11-2022 00:00;NISE;169.25;227.61;3.92;21.51;25.43;0.77;45.48;0;0
07-11-2022 00:00;08-11-2022 00:00;NISE;142.52;210.74;9.89;26.33;32.19;0.81;37.55;0;0
08-11-2022 00:00;09-11-2022 00:00;NISE;195.88;274.36;8.2;29.05;37.25;1.05;42.16;0;0
09-11-2022 00:00;10-11-2022 00:00;NISE;60.03;118.2;3.96;22.55;26.51;0.43;44.59;0;0
10-11-2022 00:00;11-11-2022 00:00;NISE;110.23;179.8;7.03;28.83;35.86;0.7;37.58;0;0
11-11-2022 00:00;12-11-2022 00:00;NISE;193.99;271.4;5.17;30.75;35.92;0.8;41.27;0;0
12-11-2022 00:00;13-11-2022 00:00;NISE;172.07;234.84;3.83;28.85;32.68;0.68;51.59;0;0
13-11-2022 00:00;14-11-2022 00:00;NISE;127.75;178.33;9.91;28.69;34.94;0.62;46.15;0;0
14-11-2022 00:00;15-11-2022 00:00;NISE;95.1;148.88;3.15;24.65;27.8;0.42;47.88;0;0
15-11-2022 00:00;16-11-2022 00:00;NISE;84.95;151.54;5.37;29.56;34.94;0.54;37.38;0;0
16-11-2022 00:00;17-11-2022 00:00;NISE;101.64;156.81;4.3;29.12;33.43;0.54;42.16;0;0
17-11-2022 00:00;18-11-2022 00:00;NISE;113.76;178.95;5.7;29.81;35.52;0.63;44.82;0;0
18-11-2022 00:00;19-11-2022 00:00;NISE;127.42;191.64;6.27;30.29;36.56;0.76;44.64;0;0
19-11-2022 00:00;20-11-2022 00:00;NISE;104.58;166.89;8.04;35.43;43.47;0.87;36.05;0;0
20-11-2022 00:00;21-11-2022 00:00;NISE;158.53;239.19;6.98;37.7;44.68;0.94;43.05;0;0
21-11-2022 00:00;22-11-2022 00:00;NISE;117.08;186.64;5.62;36.74;42.36;0.84;38.59;0;0
22-11-2022 00:00;23-11-2022 00:00;NISE;90.34;150.78;6.3;35.23;41.53;0.78;42.93;0;0
23-11-2022 00:00;24-11-2022 00:00;NISE;85.82;161.29;5.15;36.8;41.95;0.76;37.32;0;0
24-11-2022 00:00;25-11-2022 00:00;NISE;82.35;155.46;4.33;32.96;37.3;0.67;43.7;0;0
25-11-2022 00:00;26-11-2022 00:00;NISE;84.33;138.67;20.16;40.03;45.72;0.85;29.64;0;0
26-11-2022 00:00;27-11-2022 00:00;NISE;147.71;241.72;12.62;39.34;51.97;1.04;49.78;0;0
27-11-2022 00:00;28-11-2022 00:00;NISE;125.92;203.02;4.77;30.43;35.2;0.89;45.19;0;0
28-11-2022 00:00;29-11-2022 00:00;NISE;129.66;197.5;7.44;33.65;41.09;1.05;42.57;0;0
29-11-2022 00:00;30-11-2022 00:00;NISE;164.35;249.22;11.79;39.45;51.24;1.31;39.11;0;0
30-11-2022 00:00;01-12-2022 00:00;NISE;141.6;217.76;8.82;35.86;44.69;1.14;38.81;0;0
01-12-2022 00:00;02-12-2022 00:00;NISE;151.41;234.65;11.52;35.27;46.79;1.21;41.57;0;0
02-12-2022 00:00;03-12-2022 00:00;NISE;138.75;207.49;6.77;31.09;37.86;0.97;40.61;0;0
03-12-2022 00:00;04-12-2022 00:00;NISE;117.35;168.36;7.53;25.66;33.19;0.46;42.55;0;0
04-12-2022 00:00;05-12-2022 00:00;NISE;177.78;252.19;10.83;30.74;41.58;0.61;39.04;0;0
05-12-2022 00:00;06-12-2022 00:00;NISE;125.63;189.31;18.99;34.76;53.76;0.54;36.51;0;0
06-12-2022 00:00;07-12-2022 00:00;NISE;159.19;239.63;5.47;33.74;39.21;0.48;46.7;0;0
07-12-2022 00:00;08-12-2022 00:00;NISE;116.87;179.93;4.15;29.99;34.13;0.36;50.86;0;0
08-12-2022 00:00;09-12-2022 00:00;NISE;121.37;191.17;5.19;32.91;38.1;0.44;40.6;0;0
09-12-2022 00:00;10-12-2022 00:00;NISE;120.27;190.57;8.03;34.09;42.13;0.5;36.82;0;0
10-12-2022 00:00;11-12-2022 00:00;NISE;165.29;211.58;16.44;38.22;54.65;0.71;32.18;0;0
11-12-2022 00:00;12-12-2022 00:00;NISE;0;209.24;19.07;42.37;61.44;0.68;9.36;0;0
12-12-2022 00:00;13-12-2022 00:00;NISE;42.35;83.86;28.58;36.65;49.07;0.28;48.83;0;0
13-12-2022 00:00;14-12-2022 00:00;NISE;58.84;120.69;3.74;26.34;30.08;0.2;51.35;0;0
14-12-2022 00:00;15-12-2022 00:00;NISE;60.04;118.35;4.37;29.14;33.52;0.24;43.24;0;0
15-12-2022 00:00;16-12-2022 00:00;NISE;66.16;120.02;6.3;36.35;42.66;0.24;35.82;0;0
16-12-2022 00:00;17-12-2022 00:00;NISE;77.07;151.24;5.79;35.83;41.62;0.29;34.99;0;0
17-12-2022 00:00;18-12-2022 00:00;NISE;109.68;185.86;12.88;38.45;51.33;0.44;33.07;0;0
18-12-2022 00:00;19-12-2022 00:00;NISE;169.46;248.19;12.36;36.12;48.48;0.64;35.91;0;0
19-12-2022 00:00;20-12-2022 00:00;NISE;216.67;303.88;13.15;37.07;50.22;0.87;35.42;0;0
20-12-2022 00:00;21-12-2022 00:00;NISE;187.53;271.59;13.58;41.86;55.44;0.84;24.78;0;0
21-12-2022 00:00;22-12-2022 00:00;NISE;191.58;307.5;15.98;48.06;64.04;0.91;16.4;0;0
22-12-2022 00:00;23-12-2022 00:00;NISE;141.46;232.8;11.97;35.99;47.96;0.55;17.34;0;0
23-12-2022 00:00;24-12-2022 00:00;NISE;196.26;301.65;20.03;49.4;69.43;1.67;16.72;0;0
24-12-2022 00:00;25-12-2022 00:00;NISE;165.63;242.28;33.39;39.78;65.88;1.13;6.93;0;0
25-12-2022 00:00;26-12-2022 00:00;NISE;128.54;206.42;4.62;28.94;33.56;0.59;17.28;0;0
26-12-2022 00:00;27-12-2022 00:00;NISE;144.9;216.49;9.18;33.29;42.47;0.82;8.18;0;0
27-12-2022 00:00;28-12-2022 00:00;NISE;115.98;155.8;6.3;30.09;36.39;0.78;26.38;0;0
28-12-2022 00:00;29-12-2022 00:00;NISE;109.37;160.82;5.4;30.34;35.72;0.54;33.24;0;0
29-12-2022 00:00;30-12-2022 00:00;NISE;141.18;204.23;5.31;36.11;41.41;0.65;35.06;0;0
30-12-2022 00:00;31-12-2022 00:00;NISE;232.43;309.37;4.2;28.56;32.76;1.1;31.34;0;0
31-12-2022 00:00;01-01-2023 00:00;NISE;147.66;187.87;4.22;24.46;28.67;0.49;25.35;0;0
01-01-2023 00:00;02-01-2023 00:00;NISE;57.85;121.93;4.91;26.44;31.35;0.37;25.31;0;0
02-01-2023 00:00;03-01-2023 00:00;NISE;241.39;219.92;7.48;28.97;36.46;0.72;21.9;0;0
03-01-2023 00:00;04-01-2023 00:00;NISE;217.57;324.78;6.72;34.26;40.99;0.46;36.92;0;0
04-01-2023 00:00;05-01-2023 00:00;NISE;141.17;225.97;6.33;26.38;32.71;0.31;34.46;0;0
05-01-2023 00:00;06-01-2023 00:00;NISE;160.9;223.07;13.46;29.36;42.81;0.75;27.72;0;0
06-01-2023 00:00;07-01-2023 00:00;NISE;223.15;346.81;14.28;38.96;53.25;0.97;37.93;0;0
07-01-2023 00:00;08-01-2023 00:00;NISE;177.07;245.47;20.72;32.04;52.75;1.05;31.99;0;0
08-01-2023 00:00;09-01-2023 00:00;NISE;185.57;250.65;9.58;28.34;37.91;0.7;35.77;0;0
09-01-2023 00:00;10-01-2023 00:00;NISE;313.17;499.23;21.79;43.4;65.19;2.28;50.28;0;0
10-01-2023 00:00;11-01-2023 00:00;NISE;162.08;259.94;16.43;29.82;46.25;1.6;32.45;0;0
11-01-2023 00:00;12-01-2023 00:00;NISE;139.73;195.04;5.88;26.87;32.75;0.92;27.1;0;0
12-01-2023 00:00;13-01-2023 00:00;NISE;155.39;225.11;4.4;20.75;25.15;1.12;25.99;0;0
13-01-2023 00:00;14-01-2023 00:00;NISE;171.44;241.21;4.06;20.88;24.94;1.39;24.79;0;0
14-01-2023 00:00;15-01-2023 00:00;NISE;112.86;173.19;4.2;19.33;23.53;0.63;37.58;0;0
15-01-2023 00:00;16-01-2023 00:00;NISE;57.63;117.17;4.11;19.19;23.3;0.36;44.14;0;0
16-01-2023 00:00;17-01-2023 00:00;NISE;98.92;171.58;5.36;25.61;30.97;0.74;32.7;0;0
17-01-2023 00:00;18-01-2023 00:00;NISE;104.73;170.62;7.64;25.1;32.74;0.8;29.49;0;0
18-01-2023 00:00;19-01-2023 00:00;NISE;146.53;215.24;18.36;28.25;42.66;1.06;39.29;0;0
19-01-2023 00:00;20-01-2023 00:00;NISE;133.88;199.72;8.5;27.25;35.75;1.2;42.32;0;0
20-01-2023 00:00;21-01-2023 00:00;NISE;74.81;132.4;8.33;23.16;31.49;0.76;37.93;0;0
21-01-2023 00:00;22-01-2023 00:00;NISE;151.2;211.05;7.88;21.13;29;1.25;37.83;0;0
22-01-2023 00:00;23-01-2023 00:00;NISE;199.67;295.79;9.93;22.91;32.84;2.01;34.13;0;0
23-01-2023 00:00;24-01-2023 00:00;NISE;119.79;179.37;6.1;21.15;27.25;1.19;35.52;0;0
24-01-2023 00:00;25-01-2023 00:00;NISE;78.33;122.27;6.93;18.7;25.63;1.06;31.99;0;0
25-01-2023 00:00;26-01-2023 00:00;NISE;65.52;99.63;8.97;18.71;27.7;0.97;17.35;0;0
26-01-2023 00:00;27-01-2023 00:00;NISE;113.36;158.16;4.09;16.84;20.92;0.97;22.77;0;0
27-01-2023 00:00;28-01-2023 00:00;NISE;84.91;113.83;12.96;18.97;32.1;0.51;58.07;0;0
28-01-2023 00:00;29-01-2023 00:00;NISE;94.23;140.48;4.67;19.18;23.85;0.47;55.46;0;0
29-01-2023 00:00;30-01-2023 00:00;NISE;136.3;193.63;19.49;22.27;31.64;1.1;18.17;0;0
30-01-2023 00:00;31-01-2023 00:00;NISE;36.26;41.72;5.15;16.43;21.57;0.4;28.95;0;0
31-01-2023 00:00;01-02-2023 00:00;NISE;70.56;96.04;6;17.33;23.33;0.48;21.78;0;0
01-02-2023 00:00;02-02-2023 00:00;NISE;59.71;94.12;4.73;15.94;20.67;0.34;44.47;0;0
02-02-2023 00:00;03-02-2023 00:00;NISE;62.29;102.66;6.03;17.54;23.57;0.36;56.63;0;0
03-02-2023 00:00;04-02-2023 00:00;NISE;61.08;109.32;5.03;18.68;23.71;0.45;51.65;0;0
04-02-2023 00:00;05-02-2023 00:00;NISE;87.72;155.88;6.21;21.7;27.91;0.64;38.77;0;0
05-02-2023 00:00;06-02-2023 00:00;NISE;80.07;128.56;4.7;18.37;23.07;0.46;43.53;0;0
06-02-2023 00:00;07-02-2023 00:00;NISE;84.47;120.13;4.94;17.23;22.17;0.47;38.18;0;0
07-02-2023 00:00;08-02-2023 00:00;NISE;100.54;155.23;6.3;18.4;24.7;0.64;35.75;0;0
08-02-2023 00:00;09-02-2023 00:00;NISE;53.95;112.54;22.76;38.83;55.95;0.4;46.35;0;0
09-02-2023 00:00;10-02-2023 00:00;NISE;82.65;131.6;20.74;56.92;77.66;0.51;42.89;0;0
10-02-2023 00:00;11-02-2023 00:00;NISE;92.14;144.37;9.42;41.15;50.57;0.53;43.85;0;0
11-02-2023 00:00;12-02-2023 00:00;NISE;123.07;193.16;16.61;52.05;68.65;0.68;42.76;0;0
12-02-2023 00:00;13-02-2023 00:00;NISE;54.5;106.04;7.31;39.52;46.84;0.32;54.23;0;0
13-02-2023 00:00;14-02-2023 00:00;NISE;40.01;93.21;5.77;32.15;37.92;0.25;69.52;0;0
14-02-2023 00:00;15-02-2023 00:00;NISE;55.73;108.8;5.7;44.11;49.8;0.32;68.25;0;0
15-02-2023 00:00;16-02-2023 00:00;NISE;85.93;145.45;5.96;49.66;55.63;0.42;67.68;0;0
16-02-2023 00:00;17-02-2023 00:00;NISE;146.09;209.52;11.18;60.52;71.7;0.74;51.04;0;0
17-02-2023 00:00;18-02-2023 00:00;NISE;208.29;265.24;7.08;47.37;54.45;0.86;50;0;0
18-02-2023 00:00;19-02-2023 00:00;NISE;198.35;268.96;45.48;74.09;101.39;1.19;45.81;0;0
19-02-2023 00:00;20-02-2023 00:00;NISE;157.75;199.23;16.99;50.01;67.01;0.83;45.19;0;0
20-02-2023 00:00;21-02-2023 00:00;NISE;128.8;179.44;6.02;37.75;43.78;0.55;48.91;0;0
21-02-2023 00:00;22-02-2023 00:00;NISE;125.91;185.57;5.84;42.52;48.37;0.56;53.68;0;0
22-02-2023 00:00;23-02-2023 00:00;NISE;179.99;224.38;34.24;57.96;56.99;0.84;8.99;0;0
23-02-2023 00:00;24-02-2023 00:00;NISE;47.57;72.89;8.95;38.4;47.36;0.41;55.15;0;0
24-02-2023 00:00;25-02-2023 00:00;NISE;66.3;137.64;8.06;55.76;63.82;0.58;45.12;0;0
25-02-2023 00:00;26-02-2023 00:00;NISE;87.19;170.66;13.51;60.07;73.57;0.79;51.22;0;0
26-02-2023 00:00;27-02-2023 00:00;NISE;104.77;194.28;12.32;53.99;66.31;0.95;45.92;0;0
27-02-2023 00:00;28-02-2023 00:00;NISE;86.46;171.38;13.31;62.91;76.2;0.84;45.94;0;0
28-02-2023 00:00;01-03-2023 00:00;NISE;72.02;154.28;14.77;55.48;70.24;0.74;42.52;0;0
01-03-2023 00:00;02-03-2023 00:00;NISE;52.59;138.15;9.86;60.86;70.71;0.64;43.3;0;0
02-03-2023 00:00;03-03-2023 00:00;NISE;73.68;170.7;22.01;68.36;90.37;0.9;41.71;0;0
03-03-2023 00:00;04-03-2023 00:00;NISE;56.9;121.33;7.44;49.08;56.52;0.61;40.93;0;0
04-03-2023 00:00;05-03-2023 00:00;NISE;42.73;100.18;5.14;43.07;48.22;0.5;37.48;0;0
05-03-2023 00:00;06-03-2023 00:00;NISE;39.74;90.47;4.78;37.18;41.95;0.47;47.81;0;0
06-03-2023 00:00;07-03-2023 00:00;NISE;55.33;99.01;6.1;43.06;49.17;0.56;50.61;0;0
07-03-2023 00:00;08-03-2023 00:00;NISE;63.19;110.83;5.92;49.4;55.32;0.68;44.97;0;0
08-03-2023 00:00;09-03-2023 00:00;NISE;90.86;141.21;9.33;50.63;59.97;0.97;50.78;0;0
09-03-2023 00:00;10-03-2023 00:00;NISE;36.31;66.84;4.96;33.46;38.43;0.44;55.06;0;0
10-03-2023 00:00;11-03-2023 00:00;NISE;64.07;126.35;7.52;45.63;53.15;0.67;49.04;0;0
11-03-2023 00:00;12-03-2023 00:00;NISE;64.46;114.51;7.54;47.82;55.36;0.58;48.75;0;0
12-03-2023 00:00;13-03-2023 00:00;NISE;73.19;138.8;6.82;53.85;60.67;0.69;52.35;0;0
13-03-2023 00:00;14-03-2023 00:00;NISE;82.87;161.27;15.25;66.72;81.97;0.9;45.84;0;0
14-03-2023 00:00;15-03-2023 00:00;NISE;78.16;156.46;8.88;58.51;67.39;0.78;48.54;0;0
15-03-2023 00:00;16-03-2023 00:00;NISE;68.76;141.99;25.05;60.43;85.48;0.86;44.03;0;0
16-03-2023 00:00;17-03-2023 00:00;NISE;71.34;135.92;8.21;44.91;53.12;0.67;52.26;0;0
17-03-2023 00:00;18-03-2023 00:00;NISE;72.26;139.95;10.74;56.92;67.67;0.67;48.26;0;0
18-03-2023 00:00;19-03-2023 00:00;NISE;70.15;107.01;13.7;41.46;48.63;0.77;38.51;0;0
19-03-2023 00:00;20-03-2023 00:00;NISE;49.61;66.92;33.92;41.98;53.93;0.65;34.24;0;0
20-03-2023 00:00;21-03-2023 00:00;NISE;30.25;46.18;34.9;40.58;53.11;0.53;34.34;0;0
21-03-2023 00:00;22-03-2023 00:00;NISE;41.69;58.67;7.68;42.49;50.16;0.59;47.72;0;0
22-03-2023 00:00;23-03-2023 00:00;NISE;54.49;89.26;23.75;46.18;59.98;0.63;45.78;0;0
23-03-2023 00:00;24-03-2023 00:00;NISE;39.8;81.91;10.22;52.01;62.23;0.46;50.26;0;0
24-03-2023 00:00;25-03-2023 00:00;NISE;65.11;121.66;16.74;53.64;70.38;0.63;33.67;0;0
25-03-2023 00:00;25-03-2023 00:00;NISE;0;0;0;0;0;0;0;0;0
